exact_match,0.7448979591836735
count,294
vqa_soft_acc,0.2482993197278913
end2end_ms_p50,208.4674530029297
end2end_ms_p95,212.09356994628905
end2end_ms_avg,208.45908604835978
load_ms_p50,7.615525500000331
load_ms_p95,13.343508050058968
load_ms_avg,7.186296282317035
num_new_tokens_ms_p50,3.0
num_new_tokens_ms_p95,3.0
num_new_tokens_ms_avg,3.0
preprocess_ms_p50,18.42623300001378
preprocess_ms_p95,22.556266749984385
preprocess_ms_avg,17.397785200681145
e2e_avg(ms),208.45908604835978
