exact_match,0.6666666666666666
count,60
vqa_soft_acc,0.22222222222222232
end2end_ms_p50,209.62410736083984
end2end_ms_p95,211.85787734985354
end2end_ms_avg,209.43157958984375
load_ms_p50,2.1920769977441523
load_ms_p95,3.7104226539668157
load_ms_avg,2.4135575173810744
num_new_tokens_ms_p50,3.0
num_new_tokens_ms_p95,3.0
num_new_tokens_ms_avg,3.0
preprocess_ms_p50,13.437817498925142
preprocess_ms_p95,14.16022754892765
preprocess_ms_avg,13.360297233278592
e2e_avg(ms),209.43157958984375
