exact_match,0.711764705882353
count,340
vqa_soft_acc,0.2372549019607841
end2end_ms_p50,208.54854583740234
end2end_ms_p95,213.1105842590332
end2end_ms_avg,208.87940220552332
load_ms_p50,1.5481849999900987
load_ms_p95,2.861401749999004
load_ms_avg,1.8901701823498276
num_new_tokens_ms_p50,3.0
num_new_tokens_ms_p95,3.0
num_new_tokens_ms_avg,3.0
preprocess_ms_p50,12.316663500030245
preprocess_ms_p95,13.427929099992753
preprocess_ms_avg,12.607921914704601
e2e_avg(ms),208.87940220552332
