exact_match,0.37857142857142856
count,140
vqa_soft_acc,0.12619047619047621
end2end_ms_p50,216.09305572509766
end2end_ms_p95,290.4785400390625
end2end_ms_avg,243.03116291591098
load_ms_p50,32.380164499954844
load_ms_p95,133.76995620051272
load_ms_avg,44.25192647857849
num_new_tokens_ms_p50,3.0
num_new_tokens_ms_p95,4.0
num_new_tokens_ms_avg,3.442857142857143
preprocess_ms_p50,22.140139999919484
preprocess_ms_p95,62.729795650011496
preprocess_ms_avg,27.95429054284406
e2e_avg(ms),243.03116291591098
