exact_match,0.8333333333333334
count,60
vqa_soft_acc,0.2777777777777779
end2end_ms_p50,204.78376007080078
end2end_ms_p95,210.3768241882324
end2end_ms_avg,206.7629847208659
load_ms_p50,2.0350450004116283
load_ms_p95,2.6304561506094615
load_ms_avg,2.055954633321259
num_new_tokens_ms_p50,3.0
num_new_tokens_ms_p95,3.0
num_new_tokens_ms_avg,3.0166666666666666
preprocess_ms_p50,13.798013500036177
preprocess_ms_p95,14.673634249993482
preprocess_ms_avg,13.661074700091072
e2e_avg(ms),206.7629847208659
