exact_match,0.6666666666666666
count,60
vqa_soft_acc,0.22222222222222232
end2end_ms_p50,208.22588348388672
end2end_ms_p95,214.17737045288087
end2end_ms_avg,208.67114868164063
load_ms_p50,2.102278999700502
load_ms_p95,2.679944048941252
load_ms_avg,2.1035369999178024
num_new_tokens_ms_p50,3.0
num_new_tokens_ms_p95,3.0
num_new_tokens_ms_avg,3.0
preprocess_ms_p50,14.133517000118445
preprocess_ms_p95,14.72054504974949
preprocess_ms_avg,13.995336283278448
e2e_avg(ms),208.67114868164063
