exact_match,0.9666666666666667
count,60
vqa_soft_acc,0.3222222222222222
end2end_ms_p50,207.1073226928711
end2end_ms_p95,209.16453857421877
end2end_ms_avg,207.11948979695637
load_ms_p50,1.856161998148309
load_ms_p95,2.351234400339308
load_ms_avg,1.7679959166950237
num_new_tokens_ms_p50,3.0
num_new_tokens_ms_p95,3.0
num_new_tokens_ms_avg,3.0
preprocess_ms_p50,13.432144500256982
preprocess_ms_p95,13.845642948217574
preprocess_ms_avg,13.133459516514753
e2e_avg(ms),207.11948979695637
