end2end_ms_avg,end2end_ms_p50,end2end_ms_p95,pope_acc,pope_f1,pope_precision,pope_recall,variant
548.7467947794596,273.19244384765625,1175.4281005859375,0.8323333333333334,0.8034388432981634,0.9707271010387157,0.6853333333333333,random
482.4160555674235,206.6047821044922,969.8477905273437,0.8273333333333334,0.7987567987567988,0.957169459962756,0.6853333333333333,popular
539.8249638519287,216.74600219726562,987.3680603027314,0.8026666666666666,0.7764350453172206,0.8954703832752613,0.6853333333333333,adversarial
